,industry,index_x,target_founded,target_status,alive
28072,Medical Facilities & Services,40108.0,2001.0,Acquired,0
28100,Medical Devices & Equipment,54597.0,2001.0,IPO / Went public,0
28117,Healthcare Software,506485.0,2002.0,Dead / Inactive,0
28147,Medical Devices & Equipment,533032.0,2002.0,Dead / Inactive,0
28148,Healthcare Software,13565.0,2000.0,Acquired,0
28175,Biotechnology,36437.0,2002.0,Acquired,0
28176,Biotechnology,10728.0,2001.0,Acquired,0
28188,Medical Devices & Equipment,532953.0,2002.0,Acquired,0
28194,Drug Discovery,15181.0,2002.0,Alive / Active,1
28201,Medical Equipment & Supplies,535139.0,2001.0,Acquired,0
28240,Medical Devices & Equipment,509426.0,2002.0,IPO / Went public,0
28243,Biotechnology,517757.0,2002.0,Dead / Inactive,0
28267,Drug Development,40371.0,2002.0,Alive / Active,1
28273,Biotechnology,19105.0,2001.0,Alive / Active,1
28301,Pharmaceuticals / Drugs,6103.0,2000.0,Dead / Inactive,0
28320,Internet Software & Services,10936.0,2001.0,Alive / Active,1
28374,Biotechnology,3883.0,2002.0,Alive / Active,1
28403,Medical Devices & Equipment,228695.0,2000.0,Alive / Active,1
28449,Drug Delivery,504966.0,2002.0,Acquired,0
28453,Medical Devices & Equipment,499720.0,2000.0,Dead / Inactive,0
28455,Drug Development,509775.0,2002.0,Alive / Active,1
28459,Stealth Mode,534189.0,2001.0,Dead / Inactive,0
28461,Drug Development,539842.0,2002.0,Dead / Inactive,0
28478,Medical Facilities & Services,5799.0,2002.0,Acquired,0
28502,Medical Facilities & Services,13382.0,2000.0,Acquired,0
28539,Medical Devices & Equipment,507553.0,2002.0,Alive / Active,1
28548,Pharmaceuticals / Drugs,27421.0,2002.0,IPO / Went public,0
28554,Medical Devices & Equipment,6175.0,2000.0,Acquired,0
28561,Medical Facilities & Services,544960.0,2001.0,Acquired,0
28625,Biotechnology,524977.0,2001.0,Alive / Active,1
28648,Biotechnology,506242.0,2000.0,Dead / Inactive,0
28661,Dental Products & Services,518699.0,2001.0,IPO / Went public,0
28703,Biotechnology,16699.0,2003.0,Acquired,0
28717,Biotechnology,25788.0,2002.0,Acquired,0
28736,Medical Equipment & Supplies,527296.0,2005.0,Alive / Active,1
28803,Biotechnology,16818.0,2000.0,Acquired,0
28806,Drug Development,18020.0,2001.0,Acquired,0
28807,Medical Devices & Equipment,23622.0,2002.0,Acquired,0
28809,Medical Facilities & Services,38199.0,2000.0,Alive / Active,1
28843,Drug Development,517444.0,2003.0,Dead / Inactive,0
28847,Drug Development,547110.0,2003.0,IPO / Went public,0
28915,Biotechnology,39967.0,2000.0,Alive / Active,1
28916,Drug Development,504479.0,2001.0,Acquired,0
28937,Medical Devices & Equipment,239786.0,2000.0,Alive / Active,1
28950,Biotechnology,518137.0,2002.0,Dead / Inactive,0
28953,Medical Devices & Equipment,548314.0,2003.0,Dead / Inactive,0
28964,Disease Diagnosis,501833.0,2002.0,Dead / Inactive,0
28967,Medical Facilities & Services,531347.0,2003.0,Alive / Active,1
28972,Pharmaceuticals / Drugs,6244.0,2000.0,Acquired,0
28977,Stealth Mode,518633.0,2003.0,Alive / Active,1
29004,Medical Devices & Equipment,41653.0,2000.0,Acquired,0
29009,Medical Devices & Equipment,15928.0,2002.0,Acquired,0
29073,Medical Devices & Equipment,15317.0,2002.0,Alive / Active,1
29104,Disease Diagnosis,529728.0,2002.0,Acquired,0
29122,Pharmaceuticals / Drugs,522664.0,2000.0,IPO / Went public,0
29176,Drug Discovery,8469.0,2001.0,Acquired,0
29184,Drug Development,1344.0,2002.0,Dead / Inactive,0
29194,Internet Software & Services,21161.0,2000.0,Acquired,0
29201,Medical Devices & Equipment,506928.0,2002.0,Dead / Inactive,0
29209,Drug Development,499391.0,2002.0,Alive / Active,1
29282,Pharmaceuticals / Drugs,8186.0,2002.0,Alive / Active,1
29297,Biotechnology,533925.0,2000.0,Alive / Active,1
29311,Healthcare Software,502100.0,2001.0,Dead / Inactive,0
29344,Biotechnology,185287.0,2003.0,Alive / Active,1
29358,Drug Development,327648.0,2005.0,Alive / Active,1
29361,Biotechnology,527926.0,2003.0,Alive / Active,1
29362,Pharmaceutical Distribution & Wholesale…,25757.0,2001.0,Alive / Active,1
29394,Biotechnology,6635.0,2003.0,IPO / Went public,0
29404,Medical Facilities & Services,266045.0,2001.0,IPO / Went public,0
29417,Biotechnology,534331.0,2003.0,Alive / Active,1
29446,Pharmaceuticals / Drugs,9054.0,2002.0,Acquired,0
29476,Biotechnology,25059.0,2002.0,Alive / Active,1
29494,Drug Delivery,24521.0,2002.0,Acquired,0
29498,Medical Devices & Equipment,7185.0,2000.0,Acquired,0
29513,Drug Development,9411.0,2002.0,Acquired,0
29515,Biotechnology,505138.0,2002.0,Dead / Inactive,0
29536,Pharmaceuticals / Drugs,550308.0,2003.0,Alive / Active,1
29551,Medical Equipment & Supplies,549976.0,2002.0,Alive / Active,1
29616,Biotechnology,531436.0,2003.0,Alive / Active,1
29617,Medical Devices & Equipment,44417.0,2002.0,Alive / Active,1
29724,Biotechnology,493524.0,2002.0,IPO / Went public,0
29736,Drug Manufacturing,21553.0,2002.0,Acquired,0
29790,Medical Devices & Equipment,510945.0,2002.0,Dead / Inactive,0
29791,Drug Development,513358.0,2002.0,Alive / Active,1
29808,Medical Facilities & Services,21689.0,2002.0,Alive / Active,1
29850,Medical Devices & Equipment,38798.0,2000.0,Alive / Active,1
29852,Pharmaceuticals / Drugs,17963.0,2001.0,IPO / Went public,0
29924,Medical Devices & Equipment,4623.0,2002.0,Alive / Active,1
29929,Pharmaceuticals / Drugs,5553.0,2002.0,Acquired,0
29933,Medical Devices & Equipment,5796.0,2002.0,Acquired,0
30028,Pharmaceuticals / Drugs,40452.0,2005.0,Acquired,0
30050,Biotechnology,520760.0,2001.0,IPO / Went public,0
30053,Pharmaceuticals / Drugs,538942.0,2000.0,IPO / Went public,0
30060,Drug Delivery,500849.0,2005.0,Alive / Active,1
30061,Pharmaceuticals / Drugs,506264.0,2003.0,Alive / Active,1
30067,Healthcare Software,501560.0,2000.0,Dead / Inactive,0
30092,Biotechnology,528990.0,2003.0,Dead / Inactive,0
30093,Disease Diagnosis,528229.0,2003.0,Alive / Active,1
30114,Drug Delivery,511864.0,2003.0,Alive / Active,1
30116,Drug Development,519981.0,2001.0,Dead / Inactive,0
30123,Biotechnology,532134.0,2003.0,Dead / Inactive,0
30127,Biotechnology,525334.0,2000.0,Acquired,0
30270,Medical Devices & Equipment,45782.0,2001.0,Acquired,0
30271,Medical Devices & Equipment,101832.0,2002.0,Alive / Active,1
30295,Drug Development,530761.0,2002.0,Alive / Active,1
30304,Biotechnology,21763.0,2003.0,Acquired,0
30325,Medical Facilities & Services,42909.0,2001.0,Alive / Active,1
30339,Biotechnology,536909.0,2003.0,Alive / Active,1
30362,Pharmaceuticals / Drugs,13254.0,2003.0,IPO / Went public,0
30374,Healthcare Software,9710.0,2005.0,Acquired,0
30379,Medical Devices & Equipment,37621.0,2001.0,Alive / Active,1
30407,Biotechnology,527972.0,2001.0,Alive / Active,1
30427,Medical Devices & Equipment,525474.0,2001.0,Alive / Active,1
30438,Medical Devices & Equipment,11091.0,2009.0,Acquired,0
30453,Biotechnology,509377.0,2001.0,Dead / Inactive,0
30487,Health & Wellness (non-internet/mobile)…,25121.0,2000.0,Alive / Active,1
30492,Pharmaceuticals / Drugs,9715.0,2003.0,Acquired,0
30536,Drug Discovery,1625.0,2003.0,Alive / Active,1
30537,Drug Development,513375.0,2001.0,Acquired,0
30542,Medical Devices & Equipment,19654.0,2000.0,Alive / Active,1
30606,Biotechnology,10238.0,2002.0,Alive / Active,1
30679,Medical Devices & Equipment,4948.0,2003.0,Alive / Active,1
30694,Medical Devices & Equipment,2341.0,2002.0,Assets Purchased,0
30731,Biotechnology,495912.0,2002.0,Alive / Active,1
30732,Medical Equipment & Supplies,507276.0,2002.0,Alive / Active,1
30739,Medical Equipment & Supplies,520495.0,2002.0,Acquired,0
30746,Biotechnology,506311.0,2002.0,Alive / Active,1
30761,Biotechnology,7153.0,2003.0,IPO / Went public,0
30823,Pharmaceuticals / Drugs,36995.0,2000.0,Alive / Active,1
30825,Biotechnology,530481.0,2002.0,Dead / Inactive,0
30838,Medical Devices & Equipment,18572.0,2002.0,Acquired,0
30886,Drug Discovery,10571.0,2002.0,Dead / Inactive,0
30888,Healthcare Plans,24737.0,2000.0,Acquired,0
30920,Medical Devices & Equipment,8187.0,2001.0,Acquired,0
30999,Pharmaceuticals / Drugs,9718.0,2002.0,IPO / Went public,0
31004,Biotechnology,10085.0,2005.0,Alive / Active,1
31016,Medical Devices & Equipment,18138.0,2005.0,Alive / Active,1
31098,Medical Equipment & Supplies,550208.0,2001.0,Alive / Active,1
31099,Medical Devices & Equipment,1317.0,2002.0,Acquired,0
31206,Biotechnology,40334.0,2000.0,IPO / Went public,0
31232,Medical Devices & Equipment,6710.0,2003.0,Acquired,0
31236,Biotechnology,42042.0,2002.0,Alive / Active,1
31243,Biotechnology,530758.0,2002.0,Dead / Inactive,0
31271,Healthcare Software,17013.0,2000.0,Acquired,0
31276,Medical Devices & Equipment,64.0,2001.0,Alive / Active,1
31290,Medical Facilities & Services,25696.0,2000.0,Acquired,0
31293,Medical Devices & Equipment,526875.0,2003.0,Dead / Inactive,0
31347,Biotechnology,537.0,2003.0,Merged,0
31390,Medical Devices & Equipment,747.0,2002.0,IPO / Went public,0
31393,Drug Development,505965.0,2002.0,Alive / Active,1
31401,Drug Development,11315.0,2002.0,IPO / Went public,0
31455,Healthcare Software,502438.0,2001.0,Acquired,0
31471,Medical Facilities & Services,520377.0,2003.0,Acquired,0
31505,Biotechnology,17876.0,2002.0,Alive / Active,1
31507,Pharmaceuticals / Drugs,26210.0,2002.0,Acquired,0
31531,Biotechnology,270874.0,2000.0,Acquired,0
31578,Medical Devices & Equipment,525.0,2000.0,Acquired,0
31662,Medical Devices & Equipment,367.0,2002.0,Dead / Inactive,0
31663,Internet Software & Services,5958.0,2002.0,Alive / Active,1
31688,Medical Equipment & Supplies,546919.0,2003.0,Dead / Inactive,0
31728,Medical Facilities & Services,531069.0,2003.0,Dead / Inactive,0
31737,Medical Devices & Equipment,15665.0,2003.0,Alive / Active,1
31741,Biotechnology,14587.0,2002.0,Alive / Active,1
31790,Medical Devices & Equipment,6693.0,2002.0,Acquired,0
31796,Medical Facilities & Services,1784.0,2003.0,Alive / Active,1
31801,Mobile Software & Services,36174.0,2003.0,Acquired,0
31803,Medical Devices & Equipment,9812.0,2000.0,Alive / Active,1
31828,Pharmaceuticals / Drugs,37998.0,2000.0,Alive / Active,1
31865,Medical Facilities & Services,40355.0,2001.0,Alive / Active,1
31875,Drug Development,5452.0,2003.0,Acquired,0
31896,Biotechnology,534429.0,2000.0,Acquired,0
31903,Disease Diagnosis,546631.0,2003.0,Dead / Inactive,0
31905,Healthcare Software,548544.0,2000.0,Acquired,0
31906,Medical Devices & Equipment,10236.0,2003.0,Acquired,0
31916,Medical Devices & Equipment,13492.0,2001.0,Acquired,0
31937,Medical Devices & Equipment,6243.0,2000.0,Alive / Active,1
31943,Pharmaceuticals / Drugs,36538.0,2003.0,Alive / Active,1
31944,Biotechnology,9694.0,2003.0,Alive / Active,1
31947,Drug Development,8623.0,2000.0,Acquired,0
31974,Medical Devices & Equipment,5920.0,2002.0,Alive / Active,1
32051,Pharmaceuticals / Drugs,537219.0,2004.0,Acquired,0
32067,Medical Devices & Equipment,10518.0,2002.0,Acquired,0
32068,Biotechnology,231221.0,2000.0,Alive / Active,1
32115,Drug Development,10465.0,2002.0,Alive / Active,1
32117,Biotechnology,6205.0,2002.0,IPO / Went public,0
32121,Biotechnology,9250.0,2002.0,Acquired,0
32137,Medical Devices & Equipment,5761.0,2002.0,Alive / Active,1
32142,Medical Devices & Equipment,18164.0,2002.0,Alive / Active,1
32145,Biotechnology,1982.0,2002.0,Assets Purchased,0
32216,Medical Devices & Equipment,40687.0,2000.0,Acquired,0
32244,Medical Equipment & Supplies,494638.0,2000.0,Dead / Inactive,0
32280,Medical Devices & Equipment,506205.0,2003.0,Alive / Active,1
32289,Medical Devices & Equipment,2058.0,2001.0,Acquired,0
32393,Pharmaceuticals / Drugs,531228.0,2003.0,Alive / Active,1
32402,Medical Equipment & Supplies,547654.0,2004.0,Alive / Active,1
32475,Medical Devices & Equipment,5867.0,2003.0,Alive / Active,1
32507,Biotechnology,15960.0,2003.0,IPO / Went public,0
32537,Biotechnology,500080.0,2002.0,Dead / Inactive,0
32570,Medical Facilities & Services,40335.0,2000.0,Alive / Active,1
32573,Drug Discovery,28498.0,2000.0,IPO / Went public,0
32611,Drug Development,912.0,2003.0,Dead / Inactive,0
32712,Medical Devices & Equipment,5731.0,2001.0,Alive / Active,1
32770,Medical Devices & Equipment,517973.0,2004.0,Dead / Inactive,0
32780,Medical Devices & Equipment,15308.0,2004.0,Acquired,0
32810,Medical Facilities & Services,39750.0,2002.0,Alive / Active,1
32812,Biotechnology,40948.0,2003.0,Alive / Active,1
32818,Biotechnology,548205.0,2004.0,Dead / Inactive,0
32913,Biotechnology,500265.0,2005.0,Alive / Active,1
32941,Medical Facilities & Services,39851.0,2001.0,IPO / Went public,0
32964,Pharmaceuticals / Drugs,46590.0,2000.0,Acquired,0
32966,Disease Diagnosis,531569.0,2003.0,Acquired,0
33004,Pharmaceuticals / Drugs,1804.0,2002.0,Dead / Inactive,0
33035,Medical Devices & Equipment,18468.0,2001.0,Alive / Active,1
33037,Medical Devices & Equipment,2080.0,2004.0,Alive / Active,1
33105,Medical Devices & Equipment,15969.0,2003.0,Acquired,0
33118,Pharmaceuticals / Drugs,36494.0,2000.0,Alive / Active,1
33188,Internet Software & Services,12327.0,2002.0,Acquired,0
33206,Health & Wellness (non-internet/mobile)…,10128.0,2001.0,Alive / Active,1
33230,Medical Devices & Equipment,5767.0,2004.0,Alive / Active,1
33234,Internet Software & Services,17535.0,2002.0,Alive / Active,1
33290,Healthcare Software,525977.0,2001.0,Assets Purchased,0
33329,Medical Facilities & Services,525430.0,2003.0,Acquired,0
33345,Medical Devices & Equipment,534482.0,2002.0,Dead / Inactive,0
33361,Medical Devices & Equipment,497687.0,2004.0,Acquired,0
33367,Medical Devices & Equipment,518584.0,2003.0,Alive / Active,1
33417,Medical Devices & Equipment,509378.0,2004.0,Alive / Active,1
33427,Medical Product Distribution,33331.0,2002.0,Alive / Active,1
33556,Disease Diagnosis,519233.0,2002.0,Acquired,0
33557,Medical Equipment & Supplies,524806.0,2004.0,Dead / Inactive,0
33560,Medical Facilities & Services,1269.0,2003.0,Acquired,0
33569,Drug Delivery,14960.0,2002.0,IPO / Went public,0
33612,Drug Delivery,10688.0,2003.0,Alive / Active,1
33649,Biotechnology,312.0,2001.0,Alive / Active,1
33685,Medical Equipment & Supplies,517192.0,2004.0,Alive / Active,1
33686,Drug Development,522927.0,2003.0,Dead / Inactive,0
33698,Biotechnology,43033.0,2004.0,Alive / Active,1
33699,Pharmaceuticals / Drugs,7386.0,2004.0,Acquired,0
33703,Pharmaceuticals / Drugs,43814.0,2004.0,Acquired,0
33746,Biotechnology,17944.0,2002.0,Alive / Active,1
33758,Medical Devices & Equipment,527246.0,2002.0,Alive / Active,1
33764,Medical Equipment & Supplies,3601.0,2003.0,Acquired,0
33774,Medical Devices & Equipment,38992.0,2001.0,Alive / Active,1
33805,Healthcare Software,510638.0,2001.0,Alive / Active,1
33833,Biotechnology,1838.0,2004.0,Assets Purchased,0
33841,Medical Facilities & Services,498964.0,2004.0,Acquired,0
33959,Medical Devices & Equipment,14831.0,2002.0,Alive / Active,1
33967,Medical Facilities & Services,254.0,2001.0,Acquired,0
33969,Medical Devices & Equipment,4653.0,2003.0,Acquired,0
33974,Medical Devices & Equipment,38388.0,2001.0,Alive / Active,1
33990,Medical Devices & Equipment,530955.0,2002.0,Dead / Inactive,0
34011,Medical Facilities & Services,26304.0,2004.0,Alive / Active,1
34062,Drug Delivery,48707.0,2003.0,IPO / Went public,0
34063,Drug Discovery,25959.0,2003.0,Alive / Active,1
34077,Medical Devices & Equipment,5781.0,2001.0,Alive / Active,1
34085,Medical Devices & Equipment,495600.0,2003.0,Dead / Inactive,0
34114,Biotechnology,364.0,2002.0,IPO / Went public,0
34129,Medical Devices & Equipment,526095.0,2003.0,Dead / Inactive,0
34134,Medical Devices & Equipment,25513.0,2004.0,Acquired,0
34166,Biotechnology,496159.0,2003.0,Dead / Inactive,0
34205,Disease Diagnosis,531500.0,2004.0,Acquired,0
34207,Pharmaceuticals / Drugs,4560.0,2001.0,Alive / Active,1
34238,Biotechnology,16828.0,2003.0,IPO / Went public,0
34239,Medical Facilities & Services,13345.0,2003.0,Acquired,0
34242,Biotechnology,35375.0,2003.0,Alive / Active,1
34250,Biotechnology,530143.0,2001.0,Alive / Active,1
34259,Pharmaceuticals / Drugs,13438.0,2003.0,Acquired,0
34291,Medical Devices & Equipment,12847.0,2004.0,Alive / Active,1
34306,Medical Devices & Equipment,14981.0,2001.0,Assets Purchased,0
34325,Pharmaceuticals / Drugs,2519.0,2003.0,Acquired,0
34361,Pharmaceuticals / Drugs,42283.0,2002.0,Alive / Active,1
34416,Pharmaceuticals / Drugs,43632.0,2002.0,Acquired,0
34479,Biotechnology,1834.0,2003.0,IPO / Went public,0
34482,Pharmaceuticals / Drugs,13611.0,2001.0,IPO / Went public,0
34522,Medical Devices & Equipment,5668.0,2003.0,Acquired,0
34579,Biotechnology,12573.0,2003.0,Alive / Active,1
34584,Healthcare Software,492674.0,2003.0,Acquired,0
34600,Biotechnology,501660.0,2003.0,Alive / Active,1
34645,Medical Devices & Equipment,533019.0,2004.0,Acquired,0
34657,Medical Devices & Equipment,14330.0,2006.0,Acquired,0
34668,Pharmaceuticals / Drugs,20975.0,2000.0,Alive / Active,1
34685,Medical Devices & Equipment,2366.0,2001.0,Dead / Inactive,0
34744,Medical Devices & Equipment,8174.0,2001.0,Acquired,0
34755,Drug Development,40357.0,2004.0,Acquired,0
34765,Medical Devices & Equipment,1165.0,2003.0,Dead / Inactive,0
34774,Pharmaceuticals / Drugs,15963.0,2003.0,IPO / Went public,0
34786,Pharmaceuticals / Drugs,508852.0,2000.0,Acquired,0
34791,Biotechnology,16639.0,2002.0,Alive / Active,1
34834,Biotechnology,537838.0,2004.0,Alive / Active,1
34858,Drug Development,347762.0,2001.0,Alive / Active,1
34860,Biotechnology,506219.0,2004.0,IPO / Went public,0
34861,Pharmaceuticals / Drugs,516771.0,2004.0,Alive / Active,1
34865,Biotechnology,548454.0,2001.0,Alive / Active,1
34875,Medical Devices & Equipment,14770.0,2004.0,Dead / Inactive,0
34904,Disease Diagnosis,19964.0,2002.0,Alive / Active,1
34914,Drug Development,6908.0,2004.0,Dead / Inactive,0
34919,Pharmaceuticals / Drugs,44858.0,2004.0,Acquired,0
34922,Medical Facilities & Services,20843.0,2000.0,Alive / Active,1
34926,Biotechnology,36785.0,2000.0,Alive / Active,1
34960,Pharmaceuticals / Drugs,22796.0,2004.0,IPO / Went public,0
34966,Medical Devices & Equipment,18536.0,2003.0,Acquired,0
35000,Pharmaceuticals / Drugs,12553.0,2004.0,Acquired,0
35038,Medical Devices & Equipment,15662.0,2003.0,Alive / Active,1
35063,Drug Development,40998.0,2000.0,IPO / Went public,0
35102,Pharmaceuticals / Drugs,868.0,2003.0,IPO / Went public,0
35112,Medical Devices & Equipment,24756.0,2000.0,Acquired,0
35165,Medical Devices & Equipment,506844.0,2000.0,Merged,0
35168,Medical Devices & Equipment,532305.0,2001.0,Alive / Active,1
35182,Biotechnology,518862.0,2001.0,Alive / Active,1
35187,Drug Delivery,544945.0,2005.0,Alive / Active,1
35204,Pharmaceuticals / Drugs,38964.0,2000.0,IPO / Went public,0
35260,Drug Manufacturing,17949.0,2004.0,Acquired,0
35268,Biotechnology,12538.0,2004.0,Dead / Inactive,0
35311,Healthcare Software,493732.0,2003.0,Dead / Inactive,0
35324,Biotechnology,2292.0,2000.0,IPO / Went public,0
35353,Biotechnology,997.0,2001.0,Alive / Active,1
35406,Medical Devices & Equipment,20100.0,2000.0,Alive / Active,1
35420,Biotechnology,521814.0,2002.0,Alive / Active,1
35424,Biotechnology,530757.0,2004.0,Dead / Inactive,0
35455,Pharmaceuticals / Drugs,6894.0,2004.0,Acquired,0
35457,Biotechnology,506733.0,2002.0,Alive / Active,1
35468,Drug Delivery,507719.0,2004.0,Dead / Inactive,0
35486,Biotechnology,40366.0,2001.0,Acquired,0
35494,Medical Devices & Equipment,586.0,2004.0,Acquired,0
35498,Healthcare Software,15265.0,2000.0,Alive / Active,1
35501,Biotechnology,536343.0,2004.0,Dead / Inactive,0
35504,Medical Devices & Equipment,17609.0,2001.0,Acquired,0
35506,Pharmaceuticals / Drugs,1353.0,2001.0,Alive / Active,1
35509,Medical Devices & Equipment,3851.0,2004.0,Acquired,0
35523,Pharmaceuticals / Drugs,44596.0,2002.0,Acquired,0
35528,Medical Devices & Equipment,15196.0,2006.0,Acquired,0
35540,Medical Devices & Equipment,18465.0,2000.0,Alive / Active,1
