node,index,country,continent,industry,bipartite,id,eigen_max,eigen_min,pages_max,pages_min,degcen_max,degcen_min,bet_max,bet_min,avg_max,avg_min,newman_max,newman_min,vote_min,vote_max,sub_max,sub_min,clo_max,clo_min,num
Intelligent Bio-Systems,19633.0,United States,North America,Drug Development,1,744,0.028857473999999998,0.001423693,0.000921087,0.00031701900000000004,0.018436874,0.003206413,0.002866237,0.000408106,65.06521739,65.06521739,0.0028971979999999997,0.0005412009999999999,175.0,631.0,7.59e+24,1.85e+22,0.350782724,0.28014112399999996,3
Lumavita,17401.0,Switzerland,Europe,Pharmaceuticals / Drugs,1,745,,,,,,,,,,,,,,,,,,,1
Opexa Therapeutics,24182.0,United States,North America,Biotechnology,1,777,4.56e-08,4.56e-08,0.00011632,0.00011632,0.000329815,0.000329815,0.0,0.0,5.0,5.0,0.0,0.0,,,3.09e+17,3.09e+17,0.158526391,0.158526391,1
ProteoGenix,11246.0,United States,North America,Medical Devices & Equipment,1,790,0.093391154,0.006512367,0.002233877,0.000581303,0.048988764000000004,0.008539326,0.008128723000000001,0.0009728260000000001,64.93577982,64.93577982,0.007784328,0.001107922,56.0,291.0,1.15e+23,5.57e+20,0.39482941299999996,0.305604525,3
Pharmaca Integrative Pharmacy,2184.0,United States,North America,Pharmaceutical Distribution & Wholesale…,1,804,0.058601502,0.012364875,0.0030165290000000004,0.00039638699999999994,0.06908831900000001,0.009615385,0.027186464,0.0001,115.18518519999999,115.18518519999999,0.026195469,0.00010976100000000001,17.0,1150.0,8.65e+32,3.85e+31,0.425055645,0.34757531399999997,3
TeraMedica,24346.0,United States,North America,Internet Software & Services,1,809,,,,,,,,,,,,,,,,,,,1
Vidacare,13643.0,United States,North America,Medical Devices & Equipment,1,824,0.10192370099999999,0.053812279000000005,0.0034699859999999996,0.001115433,0.06741573,0.024269662999999997,0.024565838,0.001252535,72.85185185,72.85185185,0.023226898,0.001297679,11.0,320.0,1.36e+23,3.8e+22,0.399193955,0.36354632200000003,3
InteRNA Technologies,24449.0,Netherlands,Europe,Biotechnology,1,846,0.004741083,0.002879552,0.000306049,0.00028858400000000004,0.006054131,0.00534188,0.000473909,2.57e-05,80.29411765,80.29411765,0.000542674,3.11e-05,689.0,1122.0,5.66e+30,2.09e+30,0.324926412,0.313927492,2
Nanomed Pharmaceuticals,5542.0,United States,North America,Pharmaceuticals / Drugs,1,850,0.12519624599999998,0.013384078999999998,0.004306266,0.000534409,0.11787749300000001,0.013176638000000001,0.047910517,0.0003868,87.48648649,87.48648649,0.044354539000000005,0.00044412300000000004,2.0,502.0,3.95e+33,4.51e+31,0.44137741399999997,0.34986003299999996,4
AcuFocus,18434.0,United States,North America,Medical Devices & Equipment,1,851,0.11511611199999999,0.021959477,0.0046322590000000005,0.001221275,0.125269203,0.030509691000000002,0.048221652999999996,0.002385126,80.24705882,80.24705882,0.044820022,0.0023602560000000002,0.0,182.0,1.58e+35,5.73e+33,0.433748908,0.365869371,4
Iconic Therapeutics,12573.0,United States,North America,Biotechnology,1,858,0.077619964,0.0018593179999999998,0.002872267,0.00012455799999999998,0.05438226,0.001055966,0.022588802,0.0,64.0,64.0,0.021661272000000002,0.0,23.0,630.0,6.76e+19,3.88e+16,0.38634430700000005,0.276363081,3
Accord BioMaterials,14185.0,United States,North America,Medical Devices & Equipment,1,860,0.025118044,0.007079873,0.0012932739999999999,0.000391093,0.035902851,0.009855685,0.002385755,0.000122476,94.64285714,94.64285714,0.002293646,0.000144168,114.0,1122.0,3.3000000000000004e+36,2.62e+35,0.370529965,0.329491977,6
HandyLab,5335.0,United States,North America,Medical Devices & Equipment,1,861,0.022075203999999998,0.000886717,0.000760477,0.000111529,0.010502626000000001,0.0011252810000000001,0.005921926,0.0,43.375,43.375,0.005844105,0.0,81.0,2878.0,2.09e+21,3.37e+18,0.272769567,0.21669055899999998,7
AxioMed,5781.0,United States,North America,Medical Devices & Equipment,1,874,0.059685216,0.016549365,0.0026972529999999997,0.0008579719999999999,0.07369123,0.022674225,0.018952906000000002,0.002548995,89.85526316,89.85526316,0.017647991000000002,0.002470203,15.0,173.0,4.26e+38,3.2700000000000003e+37,0.411730935,0.356557423,4
RhinoCyte,20583.0,United States,North America,Biotechnology,1,886,0.059685216,0.0007599060000000001,0.0026972529999999997,8.96e-05,0.07369123,0.001000333,0.018952906000000002,0.0,100.33333329999999,100.33333329999999,0.017647991000000002,0.0,15.0,371.0,4.26e+38,6.89e+34,0.411730935,0.290730221,4
Critical Signal Technologies,18956.0,United States,North America,Medical Devices & Equipment,1,892,0.005964029,0.000102965,0.0006535530000000001,6.809999999999999e-05,0.007638252,0.00030553,0.005241516,0.0,27.24,27.24,0.005007786,0.0,114.0,114.0,5.1e+20,1.52e+17,0.264383419,0.20225475,3
Alder BioPharmaceuticals,17851.0,United States,North America,Biotechnology,1,893,0.042710565,0.01961851,0.001351785,0.000687459,0.029683377,0.014511873,0.00514718,0.000642084,80.43333333,80.43333333,0.005041992,0.000639528,81.0,596.0,2.72e+29,5.74e+28,0.342101325,0.324373139,4
Logical Therapeutics,5443.0,United States,North America,Biotechnology,1,895,0.104123645,0.019626235,0.003195153,0.000828442,0.087606838,0.020299145,0.028660400000000003,0.00108179,84.96491228,84.96491228,0.026380472999999998,0.001119484,7.0,242.0,2.73e+33,9.69e+31,0.429228701,0.360259051,3
Intuity Medical,5920.0,United States,North America,Medical Devices & Equipment,1,902,0.059541829000000004,0.011019968,0.002182388,0.00018755,0.063039151,0.004976775,0.008385716,3.4200000000000005e-05,158.8,158.8,0.007862938,4.66e-05,26.0,1754.0,3.95e+36,1.3600000000000002e+35,0.395301387,0.319849467,5
NapaJen Pharma,99926.0,United States,North America,Drug Delivery,1,917,0.10192370099999999,0.072680516,0.0034699859999999996,0.002064486,0.06741573,0.043146067,0.024565838,0.00625164,56.39583333,56.39583333,0.023226898,0.006041232,11.0,49.0,1.36e+23,6.94e+22,0.399193955,0.374148594,2
PhysioSonics,24838.0,United States,North America,Medical Devices & Equipment,1,927,,,,,,,,,,,,,,,,,,,1
Arecor,12627.0,United Kingdom,Europe,Drug Discovery,1,930,0.12519624599999998,0.058601502,0.004306266,0.0030165290000000004,0.11787749300000001,0.06908831900000001,0.047910517,0.027186464,70.72809668,70.72809668,0.044354539000000005,0.026195469,2.0,17.0,3.95e+33,8.65e+32,0.44137741399999997,0.425055645,2
Crown Bioscience International,11078.0,United States,North America,Medical Facilities & Services,1,943,0.081222932,0.008316059,0.004318908,0.000411112,0.11039886,0.009259259,0.03618047,0.000277423,88.71428571,88.71428571,0.033633654,0.000332865,3.0,815.0,1.66e+33,1.74e+31,0.43884576299999994,0.337048529,3
arstasis,25021.0,United States,North America,Medical Devices & Equipment,1,957,0.058601502,0.027630198999999998,0.0030165290000000004,0.000975007,0.06908831900000001,0.023860398999999997,0.027186464,0.003535354,90.01492537,90.01492537,0.026195469,0.0035764390000000003,17.0,328.0,8.65e+32,1.92e+32,0.425055645,0.378235828,2
Ancora Pharmaceuticals,18534.0,United States,North America,Pharmaceuticals / Drugs,1,959,4.2100000000000006e-29,3.9299999999999995e-29,0.000498616,0.000483485,0.001407955,0.001407955,2.35e-06,9.92e-07,4.25,4.25,2.35e-06,9.92e-07,785.0,994.0,7.66115282,6.957431382,0.00219993,0.002070522,2
OpGen,2452.0,United States,North America,Biotechnology,1,965,0.144485799,0.02217014,0.004002991,0.000625412,0.08449438199999999,0.013483146000000001,0.030899637999999997,0.00023106,72.85185185,72.85185185,0.029652817999999997,0.000276823,4.0,1316.0,2.74e+23,6.45e+21,0.421635129,0.329402445,4
TolerRx,6103.0,United States,North America,Pharmaceuticals / Drugs,1,971,0.026120981,0.014707471000000001,0.0013102489999999999,0.000932772,0.034846885,0.023583245,0.003380155,0.001692329,84.7979798,84.7979798,0.003409207,0.0017611120000000002,129.0,196.0,3.5600000000000003e+36,1.13e+36,0.37480964299999997,0.352774631,3
Afferent,18465.0,United States,North America,Medical Devices & Equipment,1,972,0.044477656,0.002744163,0.001988386,0.000358332,0.055262232,0.007743752,0.010677342,0.000158696,95.41333333,95.41333333,0.010374673000000001,0.00018926299999999998,39.0,1178.0,1.0300000000000001e+37,3.93e+34,0.402652645,0.316104518,8
Niadyne,25194.0,United States,North America,Elective & Aesthetic Medicine,1,986,0.000577879,0.000577879,9.590000000000001e-05,9.590000000000001e-05,0.001076813,0.001076813,0.0,0.0,78.0,78.0,0.0,0.0,,,3.96e+30,3.96e+30,0.283330983,0.283330983,1
Achaogen,12538.0,United States,North America,Biotechnology,1,998,,,,,,,,,,,,,,,,,,,1
RedBrick Health,2497.0,United States,North America,Internet Software & Services,1,999,0.11511611199999999,0.003772942,0.0046322590000000005,0.00017512099999999998,0.125269203,0.0028715,0.048221652999999996,2.3899999999999998e-05,127.125,127.125,0.044820022,3.18e-05,0.0,1173.0,1.58e+35,1.69e+32,0.433748908,0.315605392,7
Celecure,18797.0,Estonia,Europe,Drug Discovery,1,1004,0.012311568,0.002889127,0.000766814,0.000411885,0.017247448000000002,0.008799718,0.002658412,0.000598262,88.83673469,88.83673469,0.002681761,0.0007094889999999999,338.0,854.0,7.92e+35,4.360000000000001e+34,0.345800259,0.315659471,3
Affymax,312.0,United States,North America,Biotechnology,1,1005,0.045520712000000005,0.014651398000000001,0.002070732,0.0007235869999999999,0.052706552999999996,0.017806268,0.00927658,0.0009567689999999999,74.35810811,74.35810811,0.008849043000000001,0.000984315,41.0,348.0,5.21e+32,5.4e+31,0.399399757,0.346248128,2
EGeen International,19105.0,United States,North America,Biotechnology,1,1006,0.197923325,0.143440676,0.005888831999999999,0.004078324,0.120908131,0.083421331,0.053150395,0.030617164,49.46835443,49.46835443,0.048432965,0.029217414,0.0,6.0,4.4e+20,2.31e+20,0.440014841,0.415744359,2
Tethys Bioscience,2541.0,United States,North America,Disease Diagnosis,1,1010,0.101616194,0.00126688,0.003299033,7.049999999999999e-05,0.09869956699999999,0.0006668889999999999,0.029136935,0.0,184.5,184.5,0.027181515,0.0,10.0,203.0,1.2300000000000001e+39,1.9200000000000003e+35,0.425624516,0.295411498,3
Affinium Pharmaceuticals,313.0,Canada,North America,Drug Development,1,1011,0.003138708,0.003138708,0.000216242,0.000216242,0.00240481,0.00240481,2.7000000000000002e-05,2.7000000000000002e-05,58.16666667,58.16666667,7.06e-05,7.06e-05,740.0,740.0,8.98e+22,8.98e+22,0.301192411,0.301192411,1
Nucleix,185200.0,Israel,Asia,Disease Diagnosis,1,1012,0.058601502,0.001491357,0.0030165290000000004,0.000143393,0.06908831900000001,0.002136752,0.027186464,0.0,94.85714286,94.85714286,0.026195469,0.0,17.0,836.0,8.65e+32,5.6e+29,0.425055645,0.304934676,7
Dune Medical Devices,10518.0,United States,North America,Medical Devices & Equipment,1,1013,0.061950614,0.00108019,0.001931147,8.01e-05,0.03808909,0.0006455780000000001,0.011778091999999999,0.0,78.0,78.0,0.011200821000000001,0.0,37.0,139.0,2.32e+27,7.06e+23,0.34271496,0.24995965899999997,3
AccessClosure,15928.0,United States,North America,Medical Devices & Equipment,1,1016,0.053867591,0.0014527370000000002,0.005578504000000001,0.00024872,0.072359551,0.001348315,0.067986129,0.00168216,73.66666667,73.66666667,0.066124917,0.00168216,6.0,458.0,3.81e+22,2.77e+19,0.386610324,0.284805385,3
Metabolon,10287.0,United States,North America,Biotechnology,1,1020,,,,,,,,,,,,,,,,,,,1
Xlumena,16733.0,United States,North America,Medical Devices & Equipment,1,1021,0.022428091,0.011458662,0.001283541,0.000618025,0.031227566000000002,0.015075377,0.002820425,0.000537267,80.95238095,80.95238095,0.002779453,0.0005956140000000001,110.0,406.0,5.98e+33,1.56e+33,0.364357051,0.34077609700000006,2
NovaMin Technology,10900.0,United States,North America,Dental Products & Services,1,1031,,,,,,,,,,,,,,,,,,,1
Blue Medical Supply,25692.0,United States,North America,Medical Facilities & Services,1,1033,0.040424364,0.0007779560000000001,0.001280209,0.000103596,0.035345115,0.0013337779999999999,0.003961507,0.0,105.56989250000001,105.56989250000001,0.004015128,0.0,122.0,1330.0,1.95e+38,7.23e+34,0.37602831,0.281436335,5
Synthematix,25785.0,United States,North America,Medical Facilities & Services,1,1047,0.036631217,0.012311568,0.0024280729999999998,0.000766814,0.06230200599999999,0.017247448000000002,0.01208044,0.002658412,88.83673469,88.83673469,0.011802375,0.002681761,22.0,338.0,7.010000000000001e+36,7.92e+35,0.39066172200000004,0.345800259,2
Metastatix,10913.0,United States,North America,Pharmaceuticals / Drugs,1,1048,0.104123645,0.010918028,0.003195153,0.00036995400000000003,0.087606838,0.009259259,0.028660400000000003,7.840000000000001e-05,100.9333333,100.9333333,0.026380472999999998,7.859999999999999e-05,7.0,1676.0,2.73e+33,3e+31,0.429228701,0.338446297,6
Qualyst Transporter Solutions,25788.0,United States,North America,Biotechnology,1,1049,0.144485799,0.020938225,0.004002991,0.000590708,0.08449438199999999,0.011235955,0.030899637999999997,0.0006666510000000001,72.85185185,72.85185185,0.029652817999999997,0.000722854,4.0,409.0,2.74e+23,5.76e+21,0.421635129,0.34187631,3
TheraQuest Biosciences,20975.0,United States,North America,Pharmaceuticals / Drugs,1,1072,0.0013917979999999999,0.0013917979999999999,0.000221699,0.000221699,0.003230438,0.003230438,0.000296837,0.000296837,52.55555556,52.55555556,0.000378856,0.000378856,709.0,709.0,2.3e+31,2.3e+31,0.294515562,0.294515562,1
ChimeraCore,18831.0,United States,North America,Pharmaceuticals / Drugs,1,1086,0.021666342999999998,0.000229071,0.000564364,6.0599999999999996e-05,0.015005002,0.000333444,0.0017958020000000002,0.0,115.73333329999998,115.73333329999998,0.001834766,0.0,353.0,353.0,5.61e+37,6.27e+33,0.350180128,0.254812502,2
Biopta,26032.0,United Kingdom,Europe,Medical Facilities & Services,1,1087,0.0008569539999999999,0.0008569539999999999,9.19e-05,9.19e-05,0.001068376,0.001068376,3.14e-07,3.14e-07,81.0,81.0,4.1e-07,4.1e-07,,,1.85e+29,1.85e+29,0.28682292800000003,0.28682292800000003,1
Interventional Spine,19654.0,United States,North America,Medical Devices & Equipment,1,1097,,,,,,,,,,,,,,,,,,,1
Biosensia,12663.0,Ireland,Europe,Medical Devices & Equipment,1,1099,0.101616194,0.059685216,0.003299033,0.0026972529999999997,0.09869956699999999,0.07369123,0.029136935,0.018952906000000002,86.0777027,86.0777027,0.027181515,0.017647991000000002,10.0,15.0,1.2300000000000001e+39,4.26e+38,0.425624516,0.411730935,2
BrainScope,26167.0,United States,North America,Medical Devices & Equipment,1,1102,1.3399999999999999e-37,1.3399999999999999e-37,0.000355999,0.000355999,0.001068376,0.001068376,0.0,0.0,3.0,3.0,0.0,0.0,754.0,1375.0,5.2972938119999995,5.2972938119999995,0.001068376,0.001068376,4
Alexza Pharmaceuticals,340.0,United States,North America,Pharmaceuticals / Drugs,1,1112,,,,,,,,,,,,,,,,,,,1
ArraVasc,24852.0,Ireland,Europe,Medical Devices & Equipment,1,1115,0.036292799,0.000638491,0.000947073,0.000152168,0.017977528,0.0008988760000000001,0.002088259,0.0,66.975,66.975,0.002105118,0.0,346.0,993.0,1.73e+22,5.35e+18,0.34785274200000005,0.253683163,3
ViewRay,15711.0,United States,North America,Medical Devices & Equipment,1,1126,0.074072934,0.014221883999999999,0.002722628,0.00035249900000000004,0.071001991,0.00995355,0.019410912,0.000342605,133.7,133.7,0.018011345,0.00036306,17.0,1242.0,6.12e+36,2.26e+35,0.406517379,0.33813376799999995,8
Epitomee Medical,21062.0,Israel,Asia,Medical Devices & Equipment,1,1144,0.014707471000000001,0.0017897429999999999,0.000932772,0.000228861,0.023583245,0.003871876,0.001692329,0.00023343,102.47368420000001,102.47368420000001,0.0017611120000000002,0.00031248,196.0,815.0,1.13e+36,1.67e+34,0.352774631,0.303612883,3
GetWellNetwork,16633.0,United States,North America,Mobile Software & Services,1,1150,0.058601502,0.002065215,0.0030165290000000004,0.000387895,0.06908831900000001,0.004985755,0.027186464,0.001033221,66.10824742,66.10824742,0.026195469,0.001200168,17.0,556.0,8.65e+32,1.07e+30,0.425055645,0.31212653100000004,3
CS-Keys,10974.0,United States,North America,Medical Devices & Equipment,1,1154,0.065451642,0.002098902,0.002543572,0.00020105900000000001,0.072690897,0.0040013340000000005,0.021414814,2.8000000000000003e-05,91.4109589,91.4109589,0.019725653,3.46e-05,16.0,342.0,5.12e+38,5.26e+35,0.41789575,0.314762989,4
BioLucent,26582.0,United States,North America,Medical Devices & Equipment,1,1163,0.065451642,0.012257077,0.002543572,0.000703335,0.072690897,0.015338446,0.021414814,0.0031025429999999997,83.91743119,83.91743119,0.019725653,0.003226225,16.0,253.0,5.12e+38,1.8e+37,0.41789575,0.347812477,2
Celerus Diagnostics,15531.0,United States,North America,Medical Devices & Equipment,1,1182,0.023096767,0.00280558,0.001041428,0.000234341,0.0265428,0.00464499,0.003746222,0.00037212800000000005,83.9,83.9,0.0036654229999999997,0.000452937,161.0,1151.0,5.9500000000000006e+35,8.78e+33,0.35591309,0.300786827,3
AM-Pharma,17853.0,Netherlands,Europe,Biotechnology,1,1190,0.06385903,0.004863737,0.002840718,0.000456766,0.075677578,0.009151707,0.02547189,0.001190792,75.62325581,75.62325581,0.023768139,0.0012259460000000001,16.0,482.0,2.1300000000000003e+37,1.2400000000000001e+35,0.418931111,0.329800408,3
Oxford Biosensors,228695.0,United Kingdom,Europe,Medical Devices & Equipment,1,1201,0.10919841300000001,0.075939804,0.003973976,0.001634548,0.072808989,0.035505617999999996,0.035940504,0.003938714,72.94936709,72.94936709,0.03468875,0.0038360670000000003,10.0,144.0,1.57e+23,7.57e+22,0.415260322,0.383644004,2
Sikka Software,228729.0,United States,North America,Internet Software & Services,1,1202,0.001293757,0.001293757,0.000193366,0.000193366,0.003230438,0.003230438,0.0,0.0,66.77777778,66.77777778,0.0,0.0,,,1.99e+31,1.99e+31,0.296829666,0.296829666,1
Mirada Medical,114921.0,United Kingdom,Europe,Healthcare Software,1,1204,,,,,,,,,,,,,,,,,,,1
Enclarity,742.0,United States,North America,Healthcare Software,1,1211,0.01819652,0.01819652,0.0009473169999999999,0.0009473169999999999,0.024341447000000002,0.024341447000000002,0.002426003,0.002426003,85.5890411,85.5890411,0.002423801,0.002423801,203.0,203.0,3.95e+37,3.95e+37,0.357821811,0.357821811,2
HemoShear Therapeutics,21362.0,United States,North America,Drug Discovery,1,1218,,,,,,,,,,,,,,,,,,,1
Acucela,17871.0,United States,North America,Drug Discovery,1,1228,0.052862874000000004,0.023733643999999998,0.002866623,0.001036447,0.074319841,0.02587923,0.01642506,0.003122475,86.73076923,86.73076923,0.015724015,0.003112887,13.0,282.0,3.12e+36,6.28e+35,0.39193712,0.350209974,4
Perseus Proteomics,26965.0,Japan,Asia,Pharmaceuticals / Drugs,1,1237,0.061465125,0.000807212,0.002980025,0.000104009,0.071787509,0.001076813,0.025204195,0.0,90.0,90.0,0.023798927999999997,0.0,16.0,423.0,4.49e+34,7.74e+30,0.419084391,0.29320934600000004,4
BrainCells,3830.0,United States,North America,Biotechnology,1,1260,0.014707471000000001,0.012308966000000001,0.000932772,0.000508538,0.023583245,0.013375571999999999,0.001692329,0.000267785,102.47368420000001,102.47368420000001,0.0017611120000000002,0.00031248,196.0,630.0,1.13e+36,7.92e+35,0.352774631,0.347163211,2
