,industry,index_x,target_name,target_founded,target_status,alive
12165,Medical Equipment & Supplies,541867.0,SpectRx,1992.0,IPO / Went public,0
12168,Medical Facilities & Services,494765.0,American Health Care Group,1992.0,Acquired,0
12170,Biotechnology,503978.0,Cobra Therapeutics,1992.0,Acquired,0
12172,Pharmaceuticals / Drugs,514349.0,Global Pharmaceutical,1993.0,Merged,0
12173,Healthcare Software,517477.0,Hume Medical Information,1992.0,Dead / Inactive,0
12175,Biotechnology,520975.0,IntelliGene,1993.0,Dead / Inactive,0
12179,Biotechnology,531232.0,Nobex,1992.0,Assets Purchased,0
12194,Biotechnology,532697.0,Peptide Therapeutics,1992.0,IPO / Went public,0
12196,Medical Facilities & Services,547982.0,Vision Correction Group,1993.0,Dead / Inactive,0
12206,Pharmaceuticals / Drugs,528309.0,Melano Tan,1993.0,Dead / Inactive,0
12275,Biotechnology,545014.0,Tetragenex,1989.0,IPO / Went public,0
12298,Pharmaceuticals / Drugs,532862.0,Perisis,1994.0,Acquired,0
12309,Drug Development,503830.0,Ciphergen Biosystems,1993.0,IPO / Went public,0
12316,Medical Equipment & Supplies,524863.0,LXN,1993.0,Acquired,0
12326,Drug Delivery,499777.0,Biovector Therapeutics,1989.0,Dead / Inactive,0
12328,Medical Facilities & Services,538282.0,Sedona Healthcare,1992.0,Dead / Inactive,0
12346,Disease Diagnosis,501773.0,Caliper Technologies,1995.0,IPO / Went public,0
12361,Biotechnology,506044.0,Cryopharm,1987.0,Dead / Inactive,0
12368,Biotechnology,17653.0,VIVUS,1991.0,IPO / Went public,0
12369,Drug Development,532310.0,Oxford Molecular Group,1989.0,IPO / Went public,0
12371,Medical Facilities & Services,529619.0,Ocadian,1975.0,Alive / Active,1
12373,Medical Equipment & Supplies,538201.0,Seurat Analytical,1993.0,Dead / Inactive,0
12376,Medical Product Distribution,373045.0,PSS World Medical,1983.0,Acquired,0
12379,Medical Equipment & Supplies,514017.0,Gamera Bioscience,1994.0,Acquired,0
12380,Pharmaceuticals / Drugs,528175.0,Neptune Pharmaceuticals,1994.0,Acquired,0
12387,Healthcare Software,531992.0,Oacis Healthcare Holdings,1994.0,Merged,0
12389,Biotechnology,4967.0,ARIAD Pharmaceuticals,1991.0,Acquired,0
12397,Biotechnology,14969.0,Targeted Genetics,1989.0,IPO / Went public,0
12411,Medical Facilities & Services,531353.0,Pediatric Services Of Ame,1989.0,IPO / Went public,0
12420,Medical Facilities & Services,534379.0,Premier Medical Services,1993.0,Acquired,0
12429,Medical Devices & Equipment,502330.0,Cardio Sound,1994.0,Dead / Inactive,0
12432,Medical Facilities & Services,519626.0,Integrated Healthcare,1993.0,Alive / Active,1
12434,Medical Facilities & Services,530137.0,Mustard Seed,1985.0,Acquired,0
12479,Medical Equipment & Supplies,528803.0,Newmarket Laboratories,1994.0,Alive / Active,1
12483,Medical Facilities & Services,530834.0,National Surgery Centers,1987.0,IPO / Went public,0
12504,Biotechnology,536490.0,Rgene,1993.0,Acquired,0
12510,Medical Facilities & Services,508642.0,Eagle Rehab,1992.0,Acquired,0
12519,Medical Facilities & Services,516213.0,Healthcap,1992.0,Acquired,0
12523,Healthcare Software,513537.0,Gene Logic,1994.0,IPO / Went public,0
12545,Medical Facilities & Services,529948.0,Olympus Healthcare Group,1993.0,Dead / Inactive,0
12550,Medical Equipment & Supplies,507249.0,D.T.L.,1994.0,Alive / Active,1
12552,Healthcare Software,522949.0,LanVision Systems,1989.0,IPO / Went public,0
12553,Biotechnology,530186.0,Myelos,1994.0,Acquired,0
12563,Drug Delivery,547454.0,Transcell Technologies,1993.0,Acquired,0
12582,Medical Devices & Equipment,514798.0,Guided Medical Systems,1994.0,Dead / Inactive,0
12590,Healthcare Software,525441.0,Medintell Systems,1993.0,Acquired,0
12593,Healthcare Software,525819.0,MedicaLogic,1985.0,IPO / Went public,0
12600,Medical Devices & Equipment,5880.0,General Surgical Innovations,1992.0,Acquired,0
12607,Medical Facilities & Services,43899.0,Housecall Medical Resources,1995.0,Acquired,0
12609,Pharmaceuticals / Drugs,12584.0,Acambis,1990.0,Acquired,0
12610,Medical Facilities & Services,36398.0,Accordant Health Services,1995.0,Acquired,0
12611,Pharmaceuticals / Drugs,36426.0,Acusphere,1993.0,IPO / Went public,0
12612,Medical Devices & Equipment,23662.0,Aksys,1991.0,Alive / Active,1
12613,Pharmaceuticals / Drugs,26816.0,Argonaut Technologies,1994.0,Assets Purchased,0
12614,Medical Devices & Equipment,490.0,Cardiac Pathways,1991.0,Acquired,0
12616,Biotechnology,6337.0,Cell Therapeutics,1991.0,Alive / Active,1
12617,Medical Equipment & Supplies,5800.0,Cerus Corporation,1991.0,IPO / Went public,0
12619,Medical Facilities & Services,37489.0,Conmed Healthcare Management,1984.0,Acquired,0
12620,Pharmaceuticals / Drugs,42941.0,Connetics Corporation,1993.0,Acquired,0
12621,Medical Facilities & Services,42993.0,CorSolutions Medical,1994.0,Alive / Active,1
12623,Biotechnology,21747.0,Cubist Pharmaceuticals,1992.0,Acquired,0
12625,Medical Devices & Equipment,25135.0,Endius,1992.0,Acquired,0
12626,Medical Devices & Equipment,15933.0,Endocardial Solutions,1992.0,Acquired,0
12627,Medical Devices & Equipment,1839.0,VNUS Medical Technologies,1995.0,IPO / Went public,0
12629,Biotechnology,13523.0,Exact Sciences,1995.0,IPO / Went public,0
12630,Biotechnology,8422.0,Exelixis,1994.0,IPO / Went public,0
12632,Medical Facilities & Services,43558.0,First Medical,1993.0,Acquired,0
12635,Medical Devices & Equipment,41588.0,Ventana Medical Systems,1985.0,Acquired,0
12636,Medical Facilities & Services,43799.0,GuideStar Health Systems,1995.0,Acquired,0
12638,Medical Devices & Equipment,5890.0,Hemosphere,1998.0,Acquired,0
12639,Pharmaceuticals / Drugs,38628.0,Heska,1988.0,IPO / Went public,0
12642,Medical Facilities & Services,44010.0,Inform DX,1997.0,Acquired,0
12643,Biotechnology,8546.0,Inspire Pharmaceuticals,1993.0,Acquired,0
12644,Medical Facilities & Services,44057.0,InteCardia,1995.0,Acquired,0
12645,Medical Devices & Equipment,25188.0,Interventional Technologies,1984.0,Acquired,0
12647,Medical Devices & Equipment,4115.0,TherOx,1994.0,Acquired,0
12648,Medical Devices & Equipment,1694.0,TestQuest,1983.0,Acquired,0
12649,Drug Development,10382.0,Lynx Therapeutics,1992.0,Acquired,0
12650,Medical Devices & Equipment,39381.0,Masimo,1989.0,IPO / Went public,0
12651,Medical Devices & Equipment,3056.0,Micro Therapeutics,1968.0,Acquired,0
12653,Medical Facilities & Services,81688.0,Sunrise Senior Living,1981.0,Alive / Active,1
12654,Medical Devices & Equipment,4896.0,NeuroControl,1993.0,Alive / Active,1
12655,Drug Development,226281.0,Neurocrine Biosciences,1992.0,IPO / Went public,0
12657,Medical Devices & Equipment,14980.0,Orthovita,1992.0,Acquired,0
12658,Drug Development,40055.0,Pacific Biomarkers,1989.0,Alive / Active,1
12660,Biotechnology,5676.0,Sequenom,1994.0,Acquired,0
12661,Medical Devices & Equipment,20531.0,RayMedica,1990.0,Alive / Active,1
12668,Medical Devices & Equipment,525749.0,MEDCO Electronic Systems,1993.0,Dead / Inactive,0
12675,Medical Facilities & Services,532844.0,PHC,1992.0,Dead / Inactive,0
12677,Medical Devices & Equipment,544965.0,TSL,1995.0,IPO / Went public,0
12683,Pharmaceuticals / Drugs,534584.0,ProStrakan,1995.0,IPO / Went public,0
12690,Drug Delivery,512322.0,FluidSense,1996.0,Dead / Inactive,0
12703,Medical Facilities & Services,505739.0,Cornerstone Physician,1995.0,Acquired,0
12718,Healthcare Software,525727.0,Mede America,1995.0,IPO / Went public,0
12735,Biotechnology,348.0,Allos Therapeutics,1992.0,Acquired,0
12736,Medical Facilities & Services,36629.0,AmeriChoice Corporation,1995.0,Acquired,0
12737,Biotechnology,23686.0,Anadys Pharmaceuticals,1992.0,Acquired,0
12738,Medical Devices & Equipment,21734.0,Argomed,1990.0,Assets Purchased,0
12739,Biotechnology,42473.0,Biex,1991.0,Alive / Active,1
12740,Medical Devices & Equipment,10310.0,Biometric Imaging,1991.0,Acquired,0
12741,Medical Devices & Equipment,25154.0,Cambridge Heart,1990.0,IPO / Went public,0
12743,Medical Devices & Equipment,12709.0,Conceptus,1992.0,Acquired,0
12744,Medical Facilities & Services,295044.0,Davis Vision,1917.0,Alive / Active,1
12746,Medical Devices & Equipment,23854.0,Digirad,1985.0,IPO / Went public,0
12751,Biotechnology,1824.0,ViroPharma,1994.0,Acquired,0
12754,Medical Devices & Equipment,36674.0,Antares Pharma,1979.0,Alive / Active,1
12757,Biotechnology,37145.0,Calypte Biomedical,1988.0,Alive / Active,1
12759,Medical Facilities & Services,14991.0,HealthHelp,1994.0,Acquired,0
12760,Healthcare Software,10172.0,Healthvision,1999.0,Acquired,0
12761,Drug Discovery,24636.0,Tularik,1991.0,Acquired,0
12762,Drug Development,24726.0,Third Wave Technologies,1993.0,Dead / Inactive,0
12767,Medical Devices & Equipment,9527.0,Stereotaxis,1990.0,IPO / Went public,0
12769,Pharmaceuticals / Drugs,7672.0,NitroMed,1987.0,Acquired,0
12772,Biotechnology,8992.0,Onyx Pharmaceuticals,1992.0,Acquired,0
12773,Medical Devices & Equipment,26584.0,Oratec Interventions,1993.0,Acquired,0
12778,Drug Development,1943.0,Sequana Therapeutics,1993.0,Acquired,0
12783,Medical Devices & Equipment,25855.0,Stratec,1979.0,Acquired,0
12788,Healthcare Software,517681.0,Health Management Systems,1995.0,Dead / Inactive,0
12796,Biotechnology,495110.0,Antex Biologics,1992.0,IPO / Went public,0
12820,Medical Facilities & Services,506052.0,CRA Managed Care,1978.0,IPO / Went public,0
12837,Medical Facilities & Services,504902.0,Comp Dent,1978.0,IPO / Went public,0
12851,Drug Development,495908.0,Applied Enzyme Technology,1994.0,Acquired,0
12861,Biotechnology,514010.0,Genomyc,1995.0,Alive / Active,1
12867,Drug Development,6863.0,ACLARA BioSciences,1995.0,Acquired,0
12875,Medical Facilities & Services,530657.0,Patientline,1993.0,IPO / Went public,0
12888,Drug Discovery,21807.0,3 Dimensional Pharmaceuticals,1993.0,Acquired,0
12889,Medical Devices & Equipment,36515.0,Advanced Imaging Technologies,2004.0,Acquired,0
12892,Medical Devices & Equipment,42230.0,Angiosonics,1989.0,Alive / Active,1
12893,Drug Development,36499.0,Applied Imaging,1986.0,Acquired,0
12895,Medical Facilities & Services,36717.0,APS Healthcare,1992.0,Alive / Active,1
12897,Medical Equipment & Supplies,228.0,Biopure Corporation,1984.0,Dead / Inactive,0
12898,Medical Facilities & Services,18728.0,Bravo Health,1996.0,Acquired,0
12899,Medical Devices & Equipment,4595.0,CardioThoracic Systems,1994.0,Acquired,0
12904,Medical Devices & Equipment,23825.0,CryoGen,1994.0,Acquired,0
12905,Biotechnology,43072.0,CyThera,1995.0,Acquired,0
12907,Biotechnology,21773.0,Dyax,1989.0,Acquired,0
12911,Biotechnology,46333.0,Vicuron Pharmaceuticals,1995.0,Acquired,0
12912,Biotechnology,8470.0,GenVec,1992.0,Acquired,0
12915,Medical Devices & Equipment,39997.0,VASAMED,1988.0,Dead / Inactive,0
12916,Biotechnology,41507.0,UroSurge,1993.0,Acquired,0
12918,Pharmaceuticals / Drugs,10191.0,Ilex Oncology,1992.0,Acquired,0
12919,Biotechnology,235.0,Inhibitex,1994.0,IPO / Went public,0
12924,Biotechnology,44474.0,Maxim Pharmaceuticals,1954.0,Acquired,0
12925,Internet Software & Services,44515.0,Medicalogic/Medscape,1985.0,Alive / Active,1
12926,Medical Devices & Equipment,15949.0,Metrika,1994.0,Acquired,0
12929,Medical Devices & Equipment,8938.0,Natus Medical,1987.0,IPO / Went public,0
12931,Medical Devices & Equipment,1475.0,Omnicell,1992.0,IPO / Went public,0
12932,Medical Devices & Equipment,1283.0,Oncotech,1985.0,Acquired,0
12933,Medical Devices & Equipment,1597.0,SONIC innovations,1997.0,Alive / Active,1
12935,Medical Devices & Equipment,24720.0,OsteoBiologics,1993.0,Acquired,0
12936,Pharmaceuticals / Drugs,40154.0,Pepgen,1992.0,Alive / Active,1
12938,Medical Devices & Equipment,50133.0,SleepMed,1999.0,Acquired,0
12940,Medical Devices & Equipment,20677.0,Sensys Medical,1995.0,Alive / Active,1
12942,Medical Facilities & Services,14990.0,CareGuide,1998.0,Dead / Inactive,0
12946,Drug Development,548657.0,Versicor,1995.0,IPO / Went public,0
12952,Disease Diagnosis,532484.0,Panda Project,1992.0,IPO / Went public,0
12955,Medical Facilities & Services,507003.0,DentalCo,1995.0,Dead / Inactive,0
12967,Medical Facilities & Services,532872.0,Pharmasource Group,1993.0,Acquired,0
12975,Healthcare Software,516591.0,HealthDesk,1992.0,IPO / Went public,0
12997,Medical Devices & Equipment,519966.0,Implex,1991.0,Acquired,0
13006,Medical Devices & Equipment,23653.0,AcryMed,1993.0,Acquired,0
13007,Pharmaceuticals / Drugs,23539.0,Aderis Pharmaceuticals,1994.0,Alive / Active,1
13009,Drug Delivery,378.0,Aradigm Corporation,1991.0,IPO / Went public,0
13010,Medical Devices & Equipment,15021.0,Aspect Medical Systems,1987.0,IPO / Went public,0
13012,Biotechnology,36998.0,Bionumerik Pharmaceuticals,1992.0,Alive / Active,1
13013,Pharmaceuticals / Drugs,42494.0,BioStratum,1994.0,Alive / Active,1
13015,Medical Devices & Equipment,37181.0,Carbon Medical Technologies,1994.0,Alive / Active,1
13019,Dental Products & Services,5110.0,CollaGenex Pharmaceuticals,1992.0,Merged,0
13025,Medical Facilities & Services,9340.0,Vistacare,1995.0,IPO / Went public,0
13035,Drug Discovery,5895.0,Icagen,1992.0,Alive / Active,1
13038,Biotechnology,41411.0,Trine Pharmaceuticals,1992.0,Dead / Inactive,0
13040,Medical Devices & Equipment,7125.0,Intuitive Surgical,1995.0,IPO / Went public,0
13043,Pharmaceuticals / Drugs,5926.0,ISTA Pharmaceuticals,1992.0,Acquired,0
13044,Biotechnology,9258.0,Telik,1988.0,IPO / Went public,0
13046,Biotechnology,86602.0,Millennium Pharmaceuticals,1993.0,Acquired,0
13050,Biotechnology,8716.0,Neose Technologies,1989.0,Dead / Inactive,0
13054,Medical Devices & Equipment,3168.0,Orquest,1994.0,Acquired,0
13056,Biotechnology,40032.0,Osiris Therapeutics,1992.0,Acquired,0
13061,Medical Devices & Equipment,8857.0,R2 Technology,1993.0,Acquired,0
13064,Medical Facilities & Services,36441.0,Resolution Sciences Corporation,1995.0,Alive / Active,1
13066,Biotechnology,340639.0,ArQule,1993.0,Acquired,0
13067,Biotechnology,344498.0,Progenics Pharmaceuticals,1988.0,Acquired,0
13073,Pharmaceuticals / Drugs,350400.0,Merck KGaA,1668.0,IPO / Went public,0
13084,Drug Development,507410.0,Discovery Partners,1995.0,IPO / Went public,0
13087,Pharmaceuticals / Drugs,547018.0,Vitex,1992.0,IPO / Went public,0
13122,Medical Facilities & Services,533949.0,Promedco,1994.0,IPO / Went public,0
13133,Drug Development,534781.0,Prolifix,1994.0,Acquired,0
13136,Pharmaceuticals / Drugs,532705.0,Peregrine,1995.0,Acquired,0
13138,Medical Facilities & Services,534166.0,Providers' Assurance,1995.0,Acquired,0
13163,Medical Devices & Equipment,537275.0,Resolution Sciences,1995.0,Dead / Inactive,0
13164,Drug Development,543579.0,Syntem,1995.0,Assets Purchased,0
13168,Biotechnology,41942.0,Zycos,1994.0,Acquired,0
13172,Drug Delivery,12596.0,Aerogen,1997.0,Alive / Active,1
13175,Biotechnology,6663.0,Athersys,1995.0,Alive / Active,1
13177,Medical Devices & Equipment,23760.0,JJET,1991.0,Alive / Active,1
13186,Biotechnology,21771.0,Dendreon,1992.0,Acquired,0
13192,Drug Delivery,26543.0,FeRx,1997.0,Dead / Inactive,0
13197,Medical Devices & Equipment,6953.0,Alere Medical,1996.0,Acquired,0
13199,Medical Facilities & Services,1423.0,Anytime Access,1993.0,Acquired,0
13201,Medical Equipment & Supplies,38525.0,Guided Therapeutics,1992.0,IPO / Went public,0
13204,Medical Facilities & Services,6736.0,U.S. HealthWorks,1995.0,Acquired,0
13206,Biotechnology,25859.0,Trimeris,1993.0,Acquired,0
13209,Medical Devices & Equipment,56886.0,IRIDEX,1989.0,Alive / Active,1
13219,Pharmaceuticals / Drugs,9234.0,Symyx Technologies,1994.0,IPO / Went public,0
13223,Internet Software & Services,2445.0,NotifyMD,1986.0,Alive / Active,1
13224,Medical Facilities & Services,1277.0,Odyssey HealthCare,1995.0,IPO / Went public,0
13229,Biotechnology,45155.0,Phytera,1992.0,Alive / Active,1
13231,Medical Devices & Equipment,6024.0,Prometheus Laboratories,1995.0,Acquired,0
13237,Biotechnology,24259.0,ReGen Biologics,1987.0,Alive / Active,1
13242,Biotechnology,492304.0,Vitrolife,1994.0,Alive / Active,1
13247,Pharmaceuticals / Drugs,516414.0,Harbin Renhuang Medicine,1996.0,Acquired,0
13254,Medical Devices & Equipment,531842.0,Novadent,1991.0,Acquired,0
13265,Drug Development,536182.0,Ribo Technologies,1996.0,Dead / Inactive,0
13276,Medical Facilities & Services,524912.0,Managed Comp,1995.0,Dead / Inactive,0
13304,Healthcare Software,533377.0,PhyCom,1988.0,Dead / Inactive,0
13310,Pharmaceuticals / Drugs,546299.0,Ultrafem,1990.0,IPO / Went public,0
13318,Healthcare Software,504123.0,Citizen 1 Software,1996.0,Acquired,0
13319,Healthcare Software,533764.0,Power Center,1993.0,Acquired,0
13320,Medical Facilities & Services,544706.0,Symbion Physician Service,1996.0,Acquired,0
13336,Disease Diagnosis,336115.0,ZymeTx,1994.0,Alive / Active,1
13337,Pharmaceuticals / Drugs,26934.0,Abgenix,1996.0,Acquired,0
13339,Pharmaceuticals / Drugs,6887.0,Adolor Corporation,1993.0,Acquired,0
13341,Medical Devices & Equipment,23683.0,Amira Medical,1996.0,Acquired,0
13348,Medical Devices & Equipment,8284.0,Caliper Life Sciences,1995.0,Acquired,0
13349,Biotechnology,42649.0,Calydon,1994.0,Acquired,0
13351,Medical Devices & Equipment,37183.0,CardiacAssist,1996.0,Acquired,0
13353,Biotechnology,42793.0,Chromagen,1992.0,Alive / Active,1
13354,Medical Devices & Equipment,15513.0,Clarient,1993.0,Acquired,0
13356,Pharmaceuticals / Drugs,23814.0,Corixa,1994.0,Acquired,0
13367,Biotechnology,276550.0,Fusion Pharmaceuticals,2014.0,IPO / Went public,0
13370,Healthcare Software,15019.0,Applied Science Fiction,1995.0,Acquired,0
13373,Biotechnology,41573.0,VaxGen,1995.0,IPO / Went public,0
13374,Medical Devices & Equipment,46271.0,Vasca,1996.0,Dead / Inactive,0
13378,Pharmaceuticals / Drugs,5904.0,Inflabloc Pharmaceuticals,1991.0,Alive / Active,1
13379,Biotechnology,38887.0,Insmed,1999.0,IPO / Went public,0
13383,Medical Devices & Equipment,10449.0,TransVascular,1996.0,Acquired,0
13389,Medical Devices & Equipment,14525.0,Medispectra,1996.0,Alive / Active,1
13390,Medical Facilities & Services,44522.0,MediSphere Health Partners,1996.0,Acquired,0
13392,Medical Devices & Equipment,1162.0,Minrad,2005.0,Alive / Active,1
13395,Medical Devices & Equipment,39797.0,NeuroMetrix,1996.0,IPO / Went public,0
13396,Pharmaceuticals / Drugs,39828.0,NexMed,1987.0,Alive / Active,1
13397,Pharmaceuticals / Drugs,44836.0,Nobex Corporation,1993.0,Acquired,0
13403,Medical Devices & Equipment,91.0,OptiScan Biomedical,1994.0,Alive / Active,1
13405,Medical Devices & Equipment,45739.0,Solarant Medical,1996.0,Acquired,0
13408,Medical Facilities & Services,25189.0,Pharsight Corporation,1995.0,Acquired,0
13409,Biotechnology,8821.0,Praecis Pharmaceuticals,1993.0,Acquired,0
13414,Internet Software & Services,6976.0,Allscripts,1986.0,IPO / Went public,0
13416,Medical Facilities & Services,513525.0,Genolife,1996.0,Acquired,0
13421,Healthcare Software,548636.0,Walsh International,1988.0,IPO / Went public,0
13423,Disease Diagnosis,500101.0,Biotrin International,1992.0,Acquired,0
13435,Biotechnology,533083.0,Physiome Sciences,1994.0,Acquired,0
